# iTOW 10185400
D 0000.158 16.7  52.5
D 0000.158 17.2  53.1
D 0000.158 17.3  53.0
D 0000.159 16.9  52.7
D 0000.159 16.6  52.5
D 0000.159 16.8  52.6
D 0000.158 16.9  52.5
D 0000.159 17.3  52.0
D 0000.159 17.3  52.1
D 0000.159 16.2  52.6
D 0000.158 17.0  52.8
D 0000.158 16.9  52.0
D 0000.158 17.0  51.5
D 0000.159 16.8  52.7
D 0000.159 17.1  52.2
D 0000.159 16.4  52.0
# end 10383600
# iTOW 10388000
D 0000.159 16.4  52.5
D 0000.159 16.9  52.7
D 0000.159 17.0  52.9
D 0000.159 17.0  52.2
D 0000.158 16.4  52.2
D 0000.159 16.6  52.5
D 0000.159 16.8  52.2
D 0000.159 16.9  52.5
D 0000.159 17.1  51.9
D 0000.158 17.6  52.2
D 0000.158 16.8  52.6
D 0000.159 17.4  53.0
D 0000.159 16.4  52.3
D 0000.159 16.9  51.9
D 0000.158 16.4  51.9
D 0000.158 16.7  52.2
D 0000.159 17.0  52.5
D 0000.159 15.9  53.0
D 0000.159 16.4  52.7
D 0000.158 17.0  52.8
D 0000.158 17.1  52.8
D 0000.159 17.1  52.1
# end 10388000
# iTOW 10392200
D 0000.158 17.1  53.0
D 0000.158 17.5  52.0
D 0000.159 17.1  52.3
D 0000.158 17.4  52.5
D 0000.158 17.0  52.3
D 0000.158 16.7  52.0
D 0000.159 16.9  52.5
D 0000.158 17.1  52.5
D 0000.158 16.4  52.2
D 0000.159 17.7  51.7
D 0000.159 16.7  52.5
D 0000.158 17.2  52.5
D 0000.158 16.8  53.0
D 0000.158 17.2  52.6
D 0000.159 17.0  52.6
D 0000.159 16.8  52.3
D 0000.159 16.6  52.1
D 0000.158 17.2  53.0
D 0000.158 16.9  52.6
D 0000.159 17.0  53.3
D 0000.158 17.0  52.0
D 0000.159 16.8  52.6
# end 10392200
# iTOW 10396400
D 0000.158 16.9  53.0
D 0000.158 17.3  52.0
D 0000.159 16.9  52.8
D 0000.158 17.2  52.6
D 0000.158 17.1  52.3
D 0000.159 16.9  52.4
D 0000.158 16.6  52.1
D 0000.158 17.5  53.1
D 0000.159 16.8  52.1
D 0000.159 17.4  52.5
D 0000.159 16.4  52.6
D 0000.159 17.0  52.1
D 0000.159 17.2  52.1
D 0000.159 16.8  52.3
D 0000.158 16.4  52.5
D 0000.158 17.0  52.5
D 0000.159 16.8  52.1
D 0000.158 16.1  52.2
D 0000.158 16.8  52.8
D 0000.158 16.4  52.5
D 0000.158 16.2  52.3
D 0000.158 17.1  53.0
# end 10396400
# iTOW 10400800
D 0000.158 17.3  52.8
D 0000.159 17.1  52.2
D 0000.159 17.2  52.5
D 0000.159 17.1  51.8
D 0000.159 16.4  52.8
D 0000.158 17.1  52.1
D 0000.159 17.0  52.3
D 0000.159 17.0  53.0
D 0000.159 17.1  52.3
D 0000.158 17.1  52.2
D 0000.159 17.2  52.4
D 0000.158 16.4  51.9
D 0000.159 16.9  52.9
D 0000.158 17.4  52.4
D 0000.159 17.0  52.7
D 0000.159 17.3  52.2
D 0000.159 16.8  52.6
D 0000.158 16.9  52.2
D 0000.159 17.1  52.8
D 0000.158 16.2  53.0
D 0000.159 17.1  51.9
D 0000.159 17.2  52.0
# end 10400800
# iTOW 10405000
D 0000.159 17.0  52.6
D 0000.158 17.2  52.5
D 0000.158 17.1  52.3
D 0000.159 17.0  52.7
D 0000.158 16.4  52.0
D 0000.159 17.0  52.5
D 0000.158 17.2  52.8
D 0000.159 16.0  52.3
D 0000.158 16.8  52.4
D 0000.159 16.9  52.2
D 0000.159 17.1  52.1
D 0000.158 16.8  52.5
D 0000.159 17.0  52.5
D 0000.158 16.9  52.0
D 0000.159 16.8  52.0
D 0000.159 16.9  52.2
D 0000.159 17.2  53.1
D 0000.159 16.6  52.2
D 0000.159 16.9  52.3
D 0000.159 17.0  52.2
D 0000.158 16.4  51.9
D 0000.158 16.4  52.4
# end 10405000
# iTOW 10409400
D 0000.159 17.3  52.0
D 0000.158 15.9  53.1
D 0000.159 15.9  52.8
D 0000.158 17.2  52.2
D 0000.158 16.4  51.9
D 0000.159 17.1  52.3
D 0000.158 16.9  52.7
D 0000.159 16.8  52.3
D 0000.159 17.2  52.6
D 0000.158 17.2  52.8
D 0000.159 17.0  51.9
D 0000.158 16.1  52.7
D 0000.158 16.2  52.4
D 0000.158 16.4  52.6
D 0000.158 16.9  52.0
D 0000.159 17.2  52.3
D 0000.159 17.2  52.8
D 0000.159 17.0  52.3
D 0000.159 17.0  51.9
D 0000.159 17.0  52.6
D 0000.158 16.9  52.3
D 0000.159 16.9  51.5
# end 10409400
# iTOW 10413600
D 0000.158 17.1  52.5
D 0000.159 16.4  52.8
D 0000.159 17.0  52.1
D 0000.159 17.4  52.1
D 0000.158 16.9  52.2
D 0000.159 16.8  52.0
D 0000.159 17.2  52.7
D 0000.158 16.4  52.4
D 0000.158 17.2  52.2
D 0000.158 17.1  52.4
D 0000.159 16.4  52.8
D 0000.159 17.2  52.5
D 0000.159 16.9  52.2
D 0000.158 17.0  52.1
D 0000.158 17.4  52.8
D 0000.158 16.7  52.3
D 0000.159 16.9  52.8
D 0000.158 16.7  52.5
D 0000.158 17.2  52.2
D 0000.158 17.3  52.4
D 0000.158 17.0  52.6
D 0000.158 17.0  52.4
# end 10413600
# iTOW 10418000
D 0000.159 17.3  52.2
D 0000.158 16.9  52.2
D 0000.159 16.8  52.3
D 0000.158 17.0  52.1
D 0000.158 17.3  52.8
D 0000.158 16.8  51.7
D 0000.158 17.1  52.7
D 0000.159 17.2  52.7
D 0000.158 17.2  52.2
D 0000.159 17.2  52.3
D 0000.158 16.8  52.5
D 0000.159 17.2  52.2
D 0000.158 17.2  53.0
D 0000.159 17.0  52.3
D 0000.158 16.9  52.5
D 0000.159 17.2  52.3
D 0000.158 16.7  52.5
D 0000.159 17.0  52.1
D 0000.158 17.2  52.3
D 0000.159 17.1  52.6
D 0000.158 17.0  51.6
D 0000.158 17.2  51.9
# end 10418000
# iTOW 10422200
D 0000.159 15.9  52.6
D 0000.159 17.2  52.1
D 0000.158 17.0  52.2
D 0000.158 17.0  52.1
D 0000.158 17.4  52.2
D 0000.159 17.2  52.3
D 0000.158 17.1  52.7
D 0000.158 16.7  52.0
D 0000.159 16.6  52.5
D 0000.158 16.9  51.9
D 0000.158 16.9  51.9
D 0000.158 17.0  52.8
D 0000.158 16.2  52.6
D 0000.159 17.1  51.5
D 0000.158 16.7  52.1
D 0000.159 17.2  52.4
D 0000.159 17.0  52.5
D 0000.159 16.9  51.7
D 0000.158 17.2  52.0
D 0000.158 17.1  52.4
D 0000.159 16.8  52.4
D 0000.159 17.1  52.1
# end 10422200
# iTOW 10426600
D 0000.159 16.7  52.5
D 0000.158 16.9  51.8
D 0000.159 17.2  52.1
D 0000.159 16.7  52.3
D 0000.158 17.2  52.8
D 0000.159 17.2  52.3
D 0000.158 16.4  52.1
D 0000.159 17.2  51.7
D 0000.159 16.9  52.3
D 0000.158 17.2  52.6
D 0000.159 17.2  52.7
D 0000.158 17.3  52.3
D 0000.158 17.0  52.1
D 0000.159 17.1  52.5
D 0000.158 17.5  52.8
D 0000.159 17.0  52.4
D 0000.158 16.9  52.0
D 0000.159 16.0  53.0
D 0000.159 17.3  51.9
D 0000.159 17.2  51.7
D 0000.158 16.6  52.7
D 0000.158 16.7  52.5
# end 10426600
# iTOW 10430800
D 0000.159 16.9  52.2
D 0000.158 16.8  51.8
D 0000.159 16.6  52.0
D 0000.158 17.3  52.3
D 0000.158 17.3  53.3
D 0000.158 17.0  52.0
D 0000.159 17.2  51.8
D 0000.158 17.5  53.4
D 0000.159 17.4  52.0
D 0000.158 16.7  52.4
D 0000.159 16.9  52.3
D 0000.158 16.4  52.3
D 0000.158 17.0  51.9
D 0000.159 16.9  52.1
D 0000.159 17.4  52.3
D 0000.158 17.5  52.6
D 0000.158 17.4  52.1
D 0000.158 17.5  52.5
D 0000.159 16.8  52.4
D 0000.158 17.2  52.0
D 0000.158 16.6  53.1
D 0000.159 17.3  52.3
# end 10430800
# iTOW 10435000
D 0000.159 17.0  52.8
D 0000.159 17.0  52.6
D 0000.158 17.2  52.5
D 0000.158 17.0  52.2
D 0000.158 17.0  51.7
D 0000.158 16.7  52.7
D 0000.159 17.3  52.5
D 0000.158 17.1  52.9
D 0000.158 16.8  52.7
D 0000.158 16.9  53.0
D 0000.158 17.0  52.4
D 0000.159 16.8  52.5
D 0000.158 16.8  52.8
D 0000.158 17.3  52.0
D 0000.158 17.1  52.2
D 0000.159 17.0  52.3
D 0000.159 17.1  51.6
D 0000.158 16.9  52.5
D 0000.158 17.2  52.3
D 0000.159 17.2  52.3
D 0000.158 16.9  52.0
D 0000.159 16.8  52.0
# end 10435000
# iTOW 10439400
D 0000.158 16.8  52.3
D 0000.158 16.4  51.7
D 0000.159 17.1  52.2
D 0000.159 16.6  51.6
D 0000.159 16.7  52.4
D 0000.158 17.3  52.0
D 0000.158 17.0  52.3
D 0000.158 17.6  52.2
D 0000.159 17.3  52.3
D 0000.159 16.9  52.2
D 0000.159 16.9  51.9
D 0000.158 17.0  52.9
D 0000.159 16.6  52.1
D 0000.158 17.0  52.3
D 0000.160 17.1  52.7
D 0000.159 17.3  51.9
D 0000.159 16.6  52.6
D 0000.158 17.1  52.5
D 0000.159 16.6  52.5
D 0000.158 17.0  51.8
D 0000.159 17.0  52.3
D 0000.158 16.8  52.2
# end 10439400
# iTOW 10443600
D 0000.159 17.0  51.7
D 0000.159 16.9  52.3
D 0000.159 17.1  52.8
D 0000.158 16.7  52.7
D 0000.158 17.1  52.8
D 0000.158 17.1  52.9
D 0000.158 16.4  52.3
D 0000.159 17.1  52.3
D 0000.158 16.1  52.0
D 0000.158 16.7  52.3
D 0000.159 16.8  52.0
D 0000.158 16.2  52.3
D 0000.158 16.6  52.2
D 0000.158 16.8  52.3
D 0000.159 16.8  52.8
D 0000.159 17.2  52.4
D 0000.158 17.3  52.5
D 0000.159 17.4  52.2
D 0000.158 17.1  52.8
D 0000.158 17.2  52.2
D 0000.159 16.4  51.9
D 0000.159 17.5  52.3
# end 10443600
# iTOW 10448000
D 0000.159 17.2  52.0
D 0000.159 17.2  52.6
D 0000.159 16.9  52.4
D 0000.159 16.4  52.0
D 0000.158 16.4  52.5
D 0000.159 17.3  52.3
D 0000.159 17.2  52.4
D 0000.159 17.1  52.4
D 0000.159 17.5  52.3
D 0000.158 16.4  52.3
D 0000.158 17.4  52.1
D 0000.158 17.1  52.2
D 0000.158 17.3  52.7
D 0000.159 16.8  52.0
D 0000.159 17.1  52.3
D 0000.158 17.3  52.2
D 0000.158 17.2  52.2
D 0000.158 17.2  52.0
D 0000.158 17.4  52.2
D 0000.158 17.4  52.0
D 0000.159 17.1  52.1
D 0000.158 16.6  51.8
# end 10448000
# iTOW 10463000
D 0000.158 17.2  52.6
D 0000.159 16.6  52.2
D 0000.159 17.1  51.8
D 0000.159 17.0  53.3
D 0000.159 16.8  52.3
D 0000.159 16.4  51.3
D 0000.159 17.1  52.8
D 0000.159 17.0  53.2
D 0000.159 17.0  52.8
D 0000.159 16.7  51.6
D 0000.158 16.4  52.2
D 0000.159 16.1  52.6
D 0000.158 16.6  52.6
D 0000.158 16.6  52.9
D 0000.158 17.0  52.5
D 0000.159 16.6  52.3
D 0000.159 17.3  51.7
D 0000.159 16.8  52.6
D 0000.159 17.3  53.1
D 0000.159 16.9  52.7
D 0000.159 17.0  52.0
D 0000.158 16.8  52.0
# end 10463000
# iTOW 10467200
D 0000.159 16.8  52.3
D 0000.159 17.0  52.2
D 0000.158 17.5  52.6
D 0000.158 16.9  52.3
D 0000.159 16.9  52.8
D 0000.159 17.1  52.1
D 0000.159 16.8  52.8
D 0000.159 16.0  52.7
D 0000.159 17.1  52.3
D 0000.159 17.2  52.3
D 0000.159 17.2  51.9
D 0000.158 16.9  53.1
D 0000.159 16.9  52.2
D 0000.158 17.1  52.2
D 0000.159 17.3  52.2
D 0000.159 16.8  52.6
D 0000.159 17.3  52.8
D 0000.158 16.0  52.0
D 0000.158 17.1  52.8
D 0000.158 17.3  52.5
D 0000.159 16.9  52.6
D 0000.159 17.5  52.5
# end 10467200
# iTOW 10471600
D 0000.158 17.3  51.7
D 0000.158 17.6  52.0
D 0000.158 16.7  52.2
D 0000.158 17.1  52.6
D 0000.158 17.0  52.0
D 0000.158 16.8  52.9
D 0000.158 16.9  52.5
D 0000.158 17.1  51.9
D 0000.159 17.3  52.0
D 0000.158 17.3  52.6
D 0000.159 17.2  51.9
D 0000.159 16.9  51.8
D 0000.158 17.4  53.0
D 0000.159 17.3  52.8
D 0000.159 16.6  51.9
D 0000.158 17.2  52.0
D 0000.159 17.4  52.6
D 0000.158 17.0  52.2
D 0000.159 17.0  52.1
D 0000.159 17.0  52.7
D 0000.159 16.4  52.7
D 0000.158 16.6  52.2
# end 10471600
# iTOW 10475800
D 0000.159 17.1  52.9
D 0000.159 17.1  52.5
D 0000.159 16.8  52.3
D 0000.159 16.8  52.8
D 0000.159 17.1  52.1
D 0000.159 16.9  52.6
D 0000.159 16.9  52.7
D 0000.159 17.3  52.3
D 0000.158 17.1  51.9
D 0000.159 17.0  52.7
D 0000.159 16.1  52.7
D 0000.158 16.4  52.1
D 0000.159 16.7  52.2
D 0000.159 16.4  52.8
D 0000.159 17.0  52.9
D 0000.159 17.0  52.6
D 0000.159 17.6  52.2
D 0000.159 16.8  52.8
D 0000.158 16.4  52.2
D 0000.158 16.7  53.1
D 0000.158 17.1  51.8
D 0000.158 17.1  51.9
# end 10475800
# iTOW 10480000
D 0000.159 17.1  52.8
D 0000.159 16.9  52.2
D 0000.158 17.1  52.0
D 0000.159 17.0  52.7
D 0000.159 16.7  52.1
D 0000.159 17.1  52.5
D 0000.158 17.1  52.3
D 0000.158 16.8  51.6
D 0000.158 17.1  52.2
D 0000.159 17.2  52.0
D 0000.159 16.9  51.9
D 0000.158 17.3  52.5
D 0000.158 17.3  52.8
D 0000.158 16.9  52.5
D 0000.159 16.8  52.5
D 0000.159 17.2  53.0
D 0000.158 17.2  52.3
D 0000.159 16.4  52.5
D 0000.159 16.9  52.2
D 0000.159 16.9  52.2
D 0000.159 17.3  52.0
D 0000.159 16.9  52.7
# end 10480000
# iTOW 10484600
D 0000.158 16.7  52.2
D 0000.159 16.9  52.5
D 0000.159 16.9  51.6
D 0000.159 16.9  52.3
D 0000.158 16.7  52.1
D 0000.159 17.1  52.0
D 0000.158 17.1  52.4
D 0000.159 16.9  52.4
D 0000.158 16.2  51.9
D 0000.158 16.4  52.0
D 0000.158 16.6  53.3
D 0000.158 16.4  52.0
D 0000.159 16.9  52.6
D 0000.159 16.9  52.0
D 0000.159 17.3  52.6
D 0000.159 17.1  51.9
D 0000.159 17.1  51.9
D 0000.158 17.0  52.3
D 0000.159 17.2  52.4
D 0000.159 17.1  52.1
D 0000.158 16.8  52.7
D 0000.159 17.1  52.7
# end 10484600
# iTOW 10503000
D 0000.159 17.0  52.2
D 0000.158 17.3  52.3
D 0000.159 16.7  52.0
D 0000.159 17.0  52.2
D 0000.159 17.0  52.3
D 0000.159 17.0  52.0
D 0000.159 16.8  52.7
D 0000.159 17.5  52.3
D 0000.159 16.9  52.3
D 0000.159 16.6  51.7
D 0000.159 16.9  52.3
D 0000.159 17.3  52.6
D 0000.159 17.3  52.2
D 0000.159 16.9  52.5
D 0000.158 17.3  52.3
D 0000.159 16.8  52.2
D 0000.158 17.1  52.3
D 0000.159 17.0  51.6
D 0000.158 17.1  52.3
D 0000.159 16.7  51.9
D 0000.159 17.0  52.5
D 0000.159 17.1  51.7
# end 10503000
# iTOW 10507400
D 0000.159 16.9  52.4
D 0000.159 16.9  52.7
D 0000.158 17.2  52.2
D 0000.158 17.2  52.3
D 0000.159 17.3  52.2
D 0000.159 17.0  51.7
D 0000.159 16.4  52.0
D 0000.159 16.8  51.9
D 0000.159 17.0  52.8
D 0000.158 16.7  52.0
D 0000.159 16.7  52.2
D 0000.158 17.0  52.5
D 0000.159 17.1  52.8
D 0000.158 17.2  52.3
D 0000.159 17.0  52.7
D 0000.159 17.0  52.0
D 0000.159 17.0  52.3
D 0000.159 16.6  53.0
D 0000.159 16.4  52.3
D 0000.158 16.6  52.5
D 0000.158 16.9  52.8
D 0000.158 17.0  52.8
# end 10507400
# iTOW 10511600
D 0000.159 16.8  52.6
D 0000.159 16.8  52.3
D 0000.159 17.2  52.3
D 0000.159 17.0  52.7
D 0000.158 16.1  52.5
D 0000.159 16.4  52.5
D 0000.158 16.8  53.0
D 0000.159 17.2  52.0
D 0000.158 17.1  52.5
D 0000.158 16.9  52.8
D 0000.158 16.7  52.3
D 0000.159 16.6  52.3
D 0000.158 17.0  52.6
D 0000.159 17.2  52.5
D 0000.158 17.2  52.3
D 0000.158 16.9  52.2
D 0000.159 17.2  52.4
D 0000.159 16.8  52.5
D 0000.159 16.0  52.5
D 0000.159 16.6  52.7
D 0000.158 17.1  52.5
D 0000.159 16.9  51.9
# end 10511600
# iTOW 10516000
D 0000.159 16.8  52.2
D 0000.159 16.7  51.9
D 0000.158 17.4  51.6
D 0000.158 17.3  52.4
D 0000.158 17.2  52.1
D 0000.159 17.1  52.2
D 0000.159 17.1  52.1
D 0000.159 16.6  52.3
D 0000.158 17.2  52.7
D 0000.159 17.0  52.2
D 0000.158 17.3  52.3
D 0000.159 17.0  52.5
D 0000.158 16.7  52.1
D 0000.158 17.1  52.4
D 0000.158 16.4  52.5
D 0000.158 16.6  51.9
D 0000.159 17.2  52.8
D 0000.159 17.2  52.2
D 0000.158 17.5  51.7
D 0000.158 16.8  52.0
D 0000.159 16.9  51.9
D 0000.158 17.4  51.7
# end 10516000
# iTOW 10520200
D 0000.158 17.1  52.2
D 0000.159 17.3  52.7
D 0000.159 17.1  52.4
D 0000.159 16.9  52.1
D 0000.159 17.1  52.3
D 0000.159 17.0  52.3
D 0000.158 16.9  52.6
D 0000.159 17.3  53.0
D 0000.159 16.7  52.2
D 0000.158 16.6  52.2
D 0000.159 16.2  52.1
D 0000.158 17.0  52.4
D 0000.159 16.4  52.2
D 0000.159 16.7  52.4
D 0000.158 16.4  52.6
D 0000.158 17.7  51.9
D 0000.158 16.6  52.6
D 0000.159 17.0  52.1
D 0000.158 17.4  52.5
D 0000.158 16.6  52.3
D 0000.158 16.8  52.8
D 0000.159 16.8  52.0
# end 10520200
# iTOW 10524600
D 0000.159 16.9  52.2
D 0000.158 16.4  52.4
D 0000.159 16.9  51.7
D 0000.158 17.0  51.9
D 0000.159 16.7  51.7
D 0000.159 16.9  52.7
D 0000.158 16.4  52.7
D 0000.159 16.4  53.0
D 0000.159 17.2  52.0
D 0000.159 16.4  52.3
D 0000.158 16.7  52.5
D 0000.158 17.0  51.6
D 0000.159 16.4  51.9
D 0000.158 17.0  52.4
D 0000.158 17.1  51.4
D 0000.158 17.3  52.0
D 0000.159 16.6  52.5
D 0000.159 16.9  52.8
D 0000.159 17.2  51.7
D 0000.158 16.4  52.1
D 0000.159 16.8  52.5
D 0000.158 17.0  52.5
# end 10524600
# iTOW 10528800
D 0000.159 16.4  52.3
D 0000.159 17.2  52.2
D 0000.158 17.2  52.9
D 0000.159 16.4  52.2
D 0000.159 17.2  52.2
D 0000.159 16.6  52.0
D 0000.158 17.1  52.6
D 0000.159 16.4  52.5
D 0000.159 16.2  52.5
D 0000.158 16.1  52.2
D 0000.159 16.8  52.2
D 0000.158 16.4  52.9
D 0000.158 17.1  52.4
D 0000.159 17.1  51.9
D 0000.158 17.2  52.4
D 0000.158 15.9  52.5
D 0000.158 16.9  52.4
D 0000.159 17.2  52.8
D 0000.158 17.0  52.2
D 0000.159 17.1  52.0
D 0000.159 17.0  52.2
D 0000.159 16.6  52.6
# end 10528800
# iTOW 10533000
D 0000.158 16.4  52.7
D 0000.159 17.1  52.1
D 0000.158 16.4  52.7
D 0000.158 16.8  52.2
D 0000.158 17.1  52.2
D 0000.158 16.8  52.3
D 0000.158 17.0  52.8
D 0000.159 17.0  52.2
D 0000.159 17.4  52.3
D 0000.158 17.3  52.1
D 0000.159 17.0  51.7
D 0000.158 17.0  52.7
D 0000.159 16.7  52.4
D 0000.159 17.0  52.8
D 0000.158 17.1  51.7
D 0000.158 17.4  52.2
D 0000.159 16.7  52.5
D 0000.159 17.8  52.9
D 0000.159 17.1  52.5
D 0000.158 17.4  52.4
D 0000.159 16.7  52.3
D 0000.159 17.1  51.9
# end 10533000
# iTOW 10548600
D 0000.159 16.8  52.3
D 0000.158 17.2  52.2
D 0000.159 16.7  52.2
D 0000.159 17.0  52.8
D 0000.158 17.0  52.3
D 0000.159 17.0  52.5
D 0000.158 16.7  52.2
D 0000.159 17.7  52.6
D 0000.159 16.2  52.5
D 0000.158 16.4  51.8
D 0000.159 17.1  52.0
D 0000.158 17.2  52.7
D 0000.159 16.9  52.0
D 0000.159 17.0  52.2
D 0000.158 17.1  53.0
D 0000.158 16.8  52.2
D 0000.159 16.7  52.5
D 0000.159 16.4  52.5
D 0000.159 16.8  52.7
D 0000.159 17.0  51.9
D 0000.159 16.1  52.4
D 0000.159 16.9  52.0
# end 10548600
# iTOW 10552800
D 0000.159 16.9  52.6
D 0000.159 16.7  51.9
D 0000.158 17.2  52.5
D 0000.159 17.7  53.0
D 0000.158 16.7  52.3
D 0000.159 16.8  52.3
D 0000.159 16.9  52.0
D 0000.159 16.8  52.0
D 0000.158 16.8  51.9
D 0000.159 16.6  51.7
D 0000.158 17.2  52.3
D 0000.159 17.2  52.0
D 0000.159 16.9  52.5
D 0000.158 17.1  52.4
D 0000.159 16.9  52.5
D 0000.159 17.3  53.0
D 0000.159 17.0  52.8
D 0000.159 16.6  52.2
D 0000.159 17.2  52.5
D 0000.158 17.1  52.3
D 0000.159 17.1  52.8
D 0000.159 16.7  51.8
# end 10552800
# iTOW 10557200
D 0000.159 16.2  52.7
D 0000.158 16.2  52.5
D 0000.159 16.7  52.3
D 0000.159 17.0  52.1
D 0000.159 17.2  52.3
D 0000.158 16.1  52.7
D 0000.158 16.7  51.9
D 0000.159 17.0  52.6
D 0000.159 17.1  51.8
D 0000.159 17.0  52.2
D 0000.158 17.3  52.5
D 0000.158 16.4  52.5
D 0000.158 17.3  52.3
D 0000.159 16.6  52.3
D 0000.159 17.2  52.7
D 0000.159 16.9  52.3
D 0000.158 17.0  52.3
D 0000.159 16.8  51.8
D 0000.158 17.3  52.0
D 0000.159 16.9  52.5
D 0000.158 17.3  52.6
D 0000.159 17.0  52.5
# end 10557200
# iTOW 10561600
D 0000.159 17.2  52.0
D 0000.159 17.1  51.5
D 0000.159 16.4  52.2
D 0000.158 16.9  51.9
D 0000.158 17.3  52.5
D 0000.159 16.9  51.9
D 0000.159 17.3  52.6
D 0000.159 16.6  52.5
D 0000.158 17.5  52.4
D 0000.158 17.0  51.9
D 0000.158 17.1  52.8
D 0000.159 17.0  52.3
D 0000.159 17.1  51.9
D 0000.159 16.7  52.4
D 0000.159 16.7  51.9
D 0000.158 16.7  52.5
D 0000.159 17.0  52.0
D 0000.159 16.4  52.3
D 0000.158 17.0  52.1
D 0000.159 16.7  51.5
D 0000.159 16.7  52.3
D 0000.160 17.0  52.5
# end 10561600
# iTOW 10565800
D 0000.159 16.9  52.0
D 0000.159 16.2  51.9
D 0000.159 17.1  52.6
D 0000.159 16.8  52.3
D 0000.159 16.1  52.0
D 0000.159 16.2  52.5
D 0000.158 17.0  52.8
D 0000.158 16.4  52.2
D 0000.158 17.0  52.2
D 0000.159 17.0  52.3
D 0000.159 16.9  52.8
D 0000.159 17.1  52.2
D 0000.158 16.8  52.5
D 0000.159 17.0  52.3
D 0000.158 16.4  52.2
D 0000.158 16.4  52.5
D 0000.159 16.8  52.2
D 0000.158 17.0  52.0
D 0000.158 17.2  52.1
D 0000.159 16.9  52.7
D 0000.158 17.1  52.3
D 0000.159 16.8  51.8
# end 10565800
# iTOW 10570000
D 0000.158 17.0  52.2
D 0000.158 16.9  52.4
D 0000.159 17.0  52.6
D 0000.159 17.0  52.5
D 0000.158 16.7  52.6
D 0000.159 17.2  52.0
D 0000.159 17.0  51.9
D 0000.159 17.0  52.8
D 0000.159 16.9  52.3
D 0000.159 16.8  52.5
D 0000.159 16.8  52.2
D 0000.159 16.6  52.7
D 0000.159 16.4  52.5
D 0000.159 16.4  52.2
D 0000.158 17.2  52.8
D 0000.158 16.8  53.1
D 0000.159 17.0  52.5
D 0000.158 17.3  51.9
D 0000.159 16.7  51.6
D 0000.159 17.3  51.6
D 0000.158 17.1  52.1
D 0000.159 17.1  52.2
# end 10570000
# iTOW 10574200
D 0000.158 17.1  52.4
D 0000.159 16.8  52.0
D 0000.158 17.0  52.0
D 0000.158 16.6  52.3
D 0000.159 17.1  53.1
D 0000.159 16.4  52.5
D 0000.158 16.2  51.9
D 0000.158 17.1  52.3
D 0000.159 16.0  52.9
D 0000.159 17.1  52.7
D 0000.159 17.0  51.7
D 0000.159 16.8  52.0
D 0000.158 16.1  51.7
D 0000.158 16.9  52.5
D 0000.159 16.8  52.2
D 0000.159 17.2  52.3
D 0000.159 17.6  51.9
D 0000.158 16.6  52.2
D 0000.158 17.4  52.2
D 0000.158 17.2  52.2
D 0000.159 16.6  52.0
D 0000.159 16.6  52.4
# end 10574200
# iTOW 10578600
D 0000.158 16.8  52.3
D 0000.158 17.2  52.7
D 0000.158 16.8  51.9
D 0000.159 16.8  52.3
D 0000.159 16.7  52.5
D 0000.159 17.2  52.2
D 0000.159 16.4  52.5
D 0000.159 17.1  52.1
D 0000.159 16.7  52.8
D 0000.159 16.9  52.1
D 0000.159 16.4  52.5
D 0000.158 17.8  52.3
D 0000.159 16.8  51.7
D 0000.159 17.3  52.8
D 0000.159 17.3  51.8
D 0000.159 16.7  52.0
D 0000.158 17.1  52.7
D 0000.159 17.3  51.5
D 0000.159 17.0  52.1
D 0000.159 17.1  51.7
D 0000.159 17.2  52.0
D 0000.158 17.0  52.7
# end 10578600
# iTOW 10583000
D 0000.159 16.8  51.9
D 0000.158 16.1  52.6
D 0000.159 16.9  51.7
D 0000.159 17.0  52.3
D 0000.159 16.9  52.2
D 0000.159 16.2  51.5
D 0000.158 17.0  51.8
D 0000.159 16.6  52.2
D 0000.158 16.8  52.5
D 0000.159 16.4  52.3
D 0000.158 16.4  52.4
D 0000.159 17.3  52.0
D 0000.158 16.9  52.3
D 0000.158 16.7  51.9
D 0000.159 17.1  53.0
D 0000.158 17.2  52.2
D 0000.159 16.9  53.0
D 0000.159 17.0  51.9
D 0000.159 16.4  52.9
D 0000.159 16.8  51.7
D 0000.159 17.0  52.7
D 0000.159 16.8  52.2
# end 10583000
# iTOW 10587200
D 0000.158 17.0  52.3
D 0000.159 17.2  52.2
D 0000.159 16.4  52.5
D 0000.159 16.4  51.5
D 0000.159 16.9  52.8
D 0000.159 17.0  52.5
D 0000.158 16.6  51.2
D 0000.158 17.2  51.9
D 0000.158 16.9  52.5
D 0000.158 17.1  52.0
D 0000.159 17.0  52.1
D 0000.158 17.1  52.2
D 0000.158 17.3  52.3
D 0000.159 17.2  51.6
D 0000.158 16.4  51.7
D 0000.159 17.0  51.6
D 0000.158 17.2  52.3
D 0000.158 16.6  51.8
D 0000.158 16.0  52.2
D 0000.159 16.6  52.5
D 0000.159 16.4  52.6
D 0000.159 17.0  52.2
# end 10587200
# iTOW 10591400
D 0000.158 17.4  52.5
D 0000.159 16.7  51.9
D 0000.159 17.0  51.7
D 0000.158 16.8  51.9
D 0000.158 16.9  52.2
D 0000.158 17.3  52.2
D 0000.159 16.8  52.0
D 0000.158 17.0  52.1
D 0000.158 17.0  52.2
D 0000.158 16.7  52.5
D 0000.159 17.2  52.6
D 0000.158 16.9  52.3
D 0000.159 16.8  52.5
